# Time, Flux
2.459446511811140925e+06,9.760388113083963146e-01
2.459446513200003654e+06,9.765187921360900525e-01
2.459446514588866383e+06,9.771153976997964952e-01
2.459446515977729112e+06,9.771608387721087974e-01
2.459446517366592307e+06,9.779186083810408325e-01
2.459446518755455036e+06,9.781790539214096913e-01
2.459446520144317765e+06,9.795849970743661927e-01
2.459446521533180494e+06,9.811256313735006174e-01
2.459446522922043689e+06,9.826059265026610978e-01
2.459446524310905952e+06,9.848089255943335285e-01
2.459446525699768681e+06,9.869032901542164060e-01
2.459446527088631876e+06,9.888945055575959486e-01
2.459446528477494605e+06,9.914846456812859143e-01
2.459446529866357334e+06,9.935885517819701418e-01
2.459446531255220063e+06,9.954860993240246536e-01
2.459446532644082792e+06,9.969421306384186332e-01
2.459446534032945521e+06,9.988228054757449792e-01
2.459446535421808250e+06,9.998073894427299546e-01
2.459446536810670979e+06,9.998594518298090650e-01
2.459446538199534174e+06,9.995321256620968153e-01
2.459446539588396437e+06,9.999899305293021845e-01
2.459446540977259167e+06,9.997300988669698407e-01
2.459446542366121896e+06,9.997373238807453211e-01
2.459446543754984625e+06,9.993329034405580291e-01
2.459446545143847354e+06,9.999425117447610090e-01
2.459446546532710083e+06,9.995447691380306976e-01
2.459446547921572812e+06,9.996814799365154602e-01
2.459446549310435541e+06,9.997020507755086660e-01
2.459446550699298270e+06,1.000197422735920272e+00
2.459446552088160999e+06,1.000044123474654434e+00
2.459446553477023263e+06,9.996591163451357120e-01
2.459446554865885992e+06,9.998512195110316192e-01
2.459446556254749186e+06,1.000086227088997415e+00
2.459446557643611915e+06,9.996034980193089226e-01
2.459446559032474179e+06,9.998416735210204909e-01
2.459446560421336908e+06,9.999791283361043615e-01
2.459446561810199637e+06,1.000378619885493370e+00
2.459446563199062366e+06,1.000053730830959609e+00
2.459446564587924629e+06,1.000358057724105354e+00
2.459446565976787824e+06,1.000066853426873292e+00
2.459446567365650553e+06,1.000063755514717823e+00
2.459446568754512817e+06,9.997581584544613653e-01
2.459446570143375546e+06,1.000316451600648193e+00
2.459446571532238275e+06,9.999611145036519932e-01
2.459446572921101004e+06,9.999262816832945600e-01
2.459446574309963267e+06,1.000135925869287457e+00
2.459446575698825996e+06,9.998164195587245784e-01
2.459446577087688725e+06,1.000342851232686847e+00
2.459446578476550989e+06,1.000000000000000000e+00
2.459446579865413718e+06,1.000476525724843802e+00
2.459446581254276447e+06,1.000808665824276522e+00
2.459446582643139176e+06,1.000292546937258997e+00
